product_id,product_name,category,supplier_id,cost_price,retail_price,inventory_count,reorder_level,discontinued,name,country,markup_percentage,inventory_value
226,Product_226,Clothing,30,8.652957828979424,156.3412166608797,48,18,False,Supplier_30,Germany,1706.7950838415147,415.3419757910124
227,Product_227,Clothing,9,3.6819478650884396,72.29341370881953,47,15,False,Supplier_9,USA,1863.4556587368475,173.05154965915665
228,Product_228,Clothing,62,42.709637210332254,52.329564992073685,42,10,False,Supplier_62,USA,22.52402129843939,1793.8047628339546
229,Product_229,Home,63,22.055358587464447,61.34806442522626,43,11,False,Supplier_63,China,178.1549172367323,948.3804192609712
230,Product_230,Clothing,96,59.60690703780281,123.04108779964743,56,13,False,Supplier_96,USA,106.42085609577853,3337.9867941169578
231,Product_231,Sports,43,8.877833324000958,20.417525369839165,61,8,True,Supplier_43,China,129.983202259959,541.5478327640585
232,Product_232,Sports,21,23.987149962959982,27.17319018741035,37,4,False,Supplier_21,USA,13.282279176017678,887.5245486295194
233,Product_233,Electronics,93,27.99614951404838,106.17304786892612,48,9,False,Supplier_93,Germany,279.24160897786606,1343.8151766743222
234,Product_234,Electronics,61,10.812081625590665,67.33113207970501,61,7,False,Supplier_61,Germany,522.7397684488598,659.5369791610306
235,Product_235,Sports,80,155.07117150661685,84.20625732455937,56,7,False,Supplier_80,Germany,-45.69831613030259,8683.985604370544
236,Product_236,Electronics,26,30.183063148626093,134.04417018452327,47,10,False,Supplier_26,Germany,344.1039318125829,1418.6039679854264
237,Product_237,Books,41,47.1051782979886,64.41780800353636,43,8,False,Supplier_41,USA,36.753134859245435,2025.5226668135099
238,Product_238,Sports,80,15.978017740886667,153.4513655204711,61,8,False,Supplier_80,Germany,860.390506563273,974.6590821940866
239,Product_239,Electronics,72,10.965966680563913,26.60146913069189,51,11,True,Supplier_72,China,142.58207147246173,559.2643007087595
240,Product_240,Books,36,22.09657387403888,1.7747283701699883,59,10,False,Supplier_36,USA,-91.96830974662952,1303.6978585682941
241,Product_241,Clothing,56,13.969821325399085,42.85183801122124,54,17,False,Supplier_56,China,206.7457844525944,754.3703515715506
242,Product_242,Sports,17,5.591848948664151,49.84007233569419,50,10,False,Supplier_17,Germany,791.2986168483787,279.59244743320755
243,Product_243,Sports,71,22.166829677585937,22.716008928695995,53,12,False,Supplier_71,Germany,2.4774821618508764,1174.8419729120546
244,Product_244,Books,35,9.699431707564353,42.457342795744694,26,8,False,Supplier_35,Germany,337.7302101383243,252.18522439667316
245,Product_245,Home,35,5.469488709700639,193.87434923496932,60,4,False,Supplier_35,Germany,3444.652151692267,328.1693225820383
246,Product_246,Home,34,59.87354454157536,259.17204972746356,54,8,False,Supplier_34,USA,332.8657200969588,3233.1714052450698
247,Product_247,Books,96,10.606146248793728,94.86442191424233,54,11,False,Supplier_96,USA,794.4287556380958,572.7318974348613
248,Product_248,Electronics,72,10.651881596718429,53.313831946027015,40,12,False,Supplier_72,China,400.5109328520103,426.0752638687371
249,Product_249,Sports,53,22.03685646777414,26.96756636206639,53,7,False,Supplier_53,Germany,22.374833277617125,1167.9533927920295
250,Product_250,Sports,4,2.2367500887266223,46.278890631777536,59,11,False,Supplier_4,USA,1969.023753034655,131.96825523487072
251,Product_251,Books,27,12.611781579975023,166.146381673897,44,10,False,Supplier_27,USA,1217.390256248206,554.918389518901
252,Product_252,Sports,92,5.757261209020994,131.44948960147974,41,6,False,Supplier_92,China,2183.194818319392,236.04770956986076
253,Product_253,Electronics,43,21.87334996393739,28.595891833233836,40,9,False,Supplier_43,China,30.7339382416498,874.9339985574956
254,Product_254,Books,4,28.33840898713191,229.07767178111328,37,13,False,Supplier_4,USA,708.3646187939993,1048.5211325238806
255,Product_255,Sports,26,26.61046407946325,21.639518356914877,41,10,False,Supplier_26,Germany,-18.680417251289963,1091.0290272579932
256,Product_256,Sports,85,6.006097545498674,11.878277424249719,47,7,False,Supplier_85,China,97.77030483216184,282.2865846384377
257,Product_257,Clothing,32,44.321106291617504,156.66413446458162,62,12,False,Supplier_32,Germany,253.47523465182923,2747.908590080285
258,Product_258,Books,20,74.15121008221371,29.490457254088,53,7,False,Supplier_20,China,-60.22929737573934,3930.0141343573264
259,Product_259,Home,81,45.79544651710361,35.84381257902491,57,7,False,Supplier_81,China,-21.730618860462425,2610.340451474906
260,Product_260,Clothing,13,8.965269420912827,40.44283657452491,41,8,False,Supplier_13,Germany,351.10564642023996,367.5760462574259
261,Product_261,Electronics,48,25.54899003092382,3.2665588159604306,39,10,False,Supplier_48,Germany,-87.21452858994945,996.410611206029
262,Product_262,Home,79,49.32699841702899,29.734581534678917,55,10,False,Supplier_79,China,-39.71945893952114,2712.9849129365944
263,Product_263,Books,49,12.227011122879054,8.809543230257988,57,12,False,Supplier_49,Germany,-27.95014953594289,696.9396340041061
264,Product_264,Electronics,86,44.16708082721016,103.14619852217699,40,9,False,Supplier_86,China,133.53637276981044,1766.6832330884063
265,Product_265,Clothing,46,17.34279515660873,115.87998130336105,47,15,True,Supplier_46,Germany,568.173614788982,815.1113723606103
266,Product_266,Sports,68,20.434680920195504,15.517932358737438,42,12,False,Supplier_68,USA,-24.060804182163007,858.2565986482111
267,Product_267,Home,9,6.953044185633875,65.77333112602885,55,10,False,Supplier_9,USA,845.9645210068894,382.4174302098631
268,Product_268,Books,13,30.02403396008525,34.31663698691462,53,10,False,Supplier_13,Germany,14.297222793366359,1591.2737998845184
269,Product_269,Electronics,88,39.491873657097756,18.008310543836625,38,14,False,Supplier_88,China,-54.39995908981127,1500.6911989697146
270,Product_270,Sports,25,24.77733196087551,1.954976196333556,48,17,False,Supplier_25,USA,-92.10981957451855,1189.3119341220245
271,Product_271,Books,43,126.07943835858894,101.97879209978166,59,16,False,Supplier_43,China,-19.11544544659329,7438.686863156748
272,Product_272,Home,74,166.50800617356205,169.94794017570794,42,8,False,Supplier_74,Germany,2.0659270873499165,6993.3362592896065
273,Product_273,Sports,54,50.00384458683748,98.13419914512407,51,9,False,Supplier_54,Germany,96.25330803255066,2550.1960739287115
274,Product_274,Home,75,4.701897702826227,33.73646752827831,47,7,False,Supplier_75,USA,617.5074759282815,220.98919203283268
275,Product_275,Books,74,105.17578616980731,100.97746636220697,47,5,False,Supplier_74,Germany,-3.991717067673841,4943.261949980943
276,Product_276,Electronics,34,61.91738075613826,59.19222777766335,45,2,False,Supplier_34,USA,-4.401273027371637,2786.2821340262217
277,Product_277,Clothing,71,56.790602482789204,17.488216974806267,46,11,False,Supplier_71,Germany,-69.20579072900979,2612.3677142083034
278,Product_278,Home,22,147.9330253321763,197.6238706820794,50,12,False,Supplier_22,USA,33.59009608457933,7396.651266608815
279,Product_279,Books,96,64.01605414701515,96.5057488684821,69,12,False,Supplier_96,USA,50.752416959116545,4417.107736144046
280,Product_280,Clothing,33,18.806724715033603,67.92538199706762,48,9,False,Supplier_33,USA,261.1760315860308,902.722786321613
281,Product_281,Electronics,77,5.453431282246251,16.675287001542742,40,8,True,Supplier_77,Germany,205.7760543500283,218.13725128985004
282,Product_282,Books,82,15.748132246126874,690.2472522295175,51,9,False,Supplier_82,Germany,4283.042010580514,803.1547445524706
283,Product_283,Home,46,42.49778986400906,113.75645198446038,48,11,False,Supplier_46,Germany,167.67615998026187,2039.8939134724346
284,Product_284,Books,93,11.65894196200329,341.26766887606124,59,12,False,Supplier_93,Germany,2827.089524832176,687.8775757581941
285,Product_285,Books,23,7.296295183216198,219.20169674645282,49,15,False,Supplier_23,China,2904.287672607963,357.51846397759374
286,Product_286,Sports,44,82.30972538197662,259.8612927030154,42,4,False,Supplier_44,China,215.71152922339513,3457.008466043018
287,Product_287,Home,18,23.29319601776617,11.795030083636199,41,11,False,Supplier_18,USA,-49.362766386201784,955.021036728413
288,Product_288,Electronics,22,12.851092646792925,218.7654409626804,41,7,False,Supplier_22,USA,1602.3100445647692,526.8947985185099
289,Product_289,Clothing,24,60.15968009905582,285.9185774778905,48,12,False,Supplier_24,USA,375.2661201108645,2887.664644754679
290,Product_290,Clothing,43,11.165024940298942,65.04597960851227,61,12,False,Supplier_43,China,482.58696202044194,681.0665213582355
291,Product_291,Books,60,13.7118574853897,14.35258976872522,52,15,False,Supplier_60,USA,4.672833596894041,713.0165892402645
292,Product_292,Home,85,18.732881740438852,201.058351560724,53,10,False,Supplier_85,China,973.2910950198196,992.8427322432592
293,Product_293,Home,45,61.95646708473553,44.302171698101326,49,8,False,Supplier_45,China,-28.494677339314855,3035.866887152041
294,Product_294,Clothing,93,25.627458456009684,25.241476365856045,46,10,False,Supplier_93,Germany,-1.5061270738812809,1178.8630889764454
295,Product_295,Books,77,62.104621701431995,81.34221792543839,49,6,False,Supplier_77,Germany,30.976110468060092,3043.1264633701676
296,Product_296,Home,8,9.159986803209843,12.110737365863411,63,3,False,Supplier_8,China,32.21348049998899,577.0791686022202
297,Product_297,Home,70,48.771340829019344,102.41741954597971,50,11,True,Supplier_70,USA,109.99508687905606,2438.5670414509673
298,Product_298,Books,38,10.321895805305934,27.307940482680806,48,7,False,Supplier_38,China,164.56322557183006,495.4509986546848
299,Product_299,Home,85,10.949991979499847,26.04883365176373,45,14,False,Supplier_85,China,137.88906604252637,492.7496390774931
300,Product_300,Clothing,45,2.1320535731691077,121.83893661149398,48,6,False,Supplier_45,China,5614.628288180923,102.33857151211717
301,Product_301,Electronics,18,31.464315069282424,26.86535794299447,42,10,False,Supplier_18,USA,-14.616422179098262,1321.5012329098618
302,Product_302,Books,35,29.799886647676598,32.53763357793399,48,9,False,Supplier_35,Germany,9.187105181391166,1430.3945590884766
303,Product_303,Home,42,17.723075993815858,112.16256270283039,53,9,False,Supplier_42,USA,532.8617150993849,939.3230276722404
304,Product_304,Sports,63,46.55427330193304,15.351683562785897,51,15,False,Supplier_63,China,-67.02411513714152,2374.267938398585
305,Product_305,Electronics,15,11.708034770557868,10.547278909302545,48,13,False,Supplier_15,USA,-9.914181875973496,561.9856689867777
306,Product_306,Books,22,20.1164678172671,272.3660677193299,50,7,False,Supplier_22,USA,1253.9457830939025,1005.823390863355
307,Product_307,Electronics,83,17.07045375738737,53.42608015054164,43,10,True,Supplier_83,USA,212.97398950172072,734.0295115676569
308,Product_308,Electronics,54,15.453874248101844,4.521151371640757,40,13,False,Supplier_54,Germany,-70.74422051676731,618.1549699240737
309,Product_309,Electronics,74,29.966079633687,1062.9778167834413,55,13,False,Supplier_74,Germany,3447.270212779093,1648.1343798527848
310,Product_310,Electronics,92,7.725696302839866,22.76287605648242,48,9,False,Supplier_92,China,194.63850459815615,370.8334225363136
311,Product_311,Sports,28,645.2483731949359,73.60401393581866,52,8,False,Supplier_28,USA,-88.59291755028073,33552.915406136664
312,Product_312,Electronics,65,44.149856091325105,255.2630970069084,53,12,False,Supplier_65,Germany,478.17424473341464,2339.9423728402307
313,Product_313,Home,59,6.639338003589124,172.16114092371376,59,11,False,Supplier_59,Germany,2493.0467891625053,391.7209422117583
314,Product_314,Sports,35,23.069716943943654,142.1186192921692,57,18,False,Supplier_35,Germany,516.0397183784203,1314.9738658047881
315,Product_315,Clothing,99,87.43055812165032,75.12464985460116,57,10,False,Supplier_99,USA,-14.07506543641961,4983.541812934069
316,Product_316,Sports,20,15.838105202279971,125.74895963590498,54,13,False,Supplier_20,China,693.9646695729917,855.2576809231184
317,Product_317,Electronics,72,44.786485917224404,350.59319142290514,62,7,False,Supplier_72,China,682.8102255463422,2776.762126867913
318,Product_318,Electronics,88,376.64087260779473,18.958537276165675,48,12,False,Supplier_88,China,-94.96641531629318,18078.761885174146
319,Product_319,Clothing,51,9.483337555970229,13.444087755704787,51,9,False,Supplier_51,USA,41.76536136521968,483.65021535448165
320,Product_320,Clothing,62,4.233120078963571,51.05142940942285,52,8,True,Supplier_62,USA,1106.0000296972955,220.1222441061057
321,Product_321,Books,25,31.499039710706707,9.258245286413597,43,5,False,Supplier_25,USA,-70.60784909177194,1354.4587075603883
322,Product_322,Sports,58,9.557070844723984,19.631593600391273,51,13,False,Supplier_58,USA,105.41433582894246,487.4106130809232
323,Product_323,Clothing,8,32.97057255794931,7.139302596741287,39,12,False,Supplier_8,China,-78.34644034709073,1285.8523297600232
324,Product_324,Home,25,15.090554314798641,65.39037915817535,65,13,False,Supplier_25,USA,333.3199284406,980.8860304619117
325,Product_325,Home,29,1.9002775236590814,155.9918384186809,48,12,False,Supplier_29,USA,8108.897725544355,91.21332113563591
326,Product_326,Clothing,13,41.6061724206016,100.88061592695364,55,13,True,Supplier_13,Germany,142.4655046543091,2288.339483133088
327,Product_327,Books,43,93.90584746330521,116.84552856324022,60,11,False,Supplier_43,China,24.428384088540344,5634.350847798312
328,Product_328,Clothing,8,14.939253762152374,30.40886560572222,56,14,False,Supplier_8,China,103.5500975474498,836.5982106805329
329,Product_329,Sports,49,22.867609644874886,10.771904116624901,43,10,False,Supplier_49,Germany,-52.8944901373235,983.3072147296201
330,Product_330,Clothing,31,21.468132793168422,22.446274871488622,49,10,False,Supplier_31,USA,4.556251294623369,1051.9385068652527
331,Product_331,Electronics,17,8.543427762754682,46.80524605630487,39,10,False,Supplier_17,Germany,447.8509019571006,333.1936827474326
332,Product_332,Clothing,44,41.17727709693147,71.76854290868665,44,16,False,Supplier_44,China,74.29161899108391,1811.8001922649846
333,Product_333,Sports,92,3.936877289773731,207.31925799294334,42,8,False,Supplier_92,China,5166.083820582045,165.3488461704967
334,Product_334,Electronics,58,6.512586175929306,47.06133334284928,45,9,False,Supplier_58,USA,622.6212762725387,293.0663779168188
335,Product_335,Electronics,30,13.846558335891208,144.44252991477524,49,12,False,Supplier_30,Germany,943.1655752344647,678.4813584586692
336,Product_336,Clothing,79,44.85661622251511,71.40388450137188,48,14,False,Supplier_79,China,59.18250308308313,2153.1175786807253
337,Product_337,Books,18,13.995717161187287,63.39202782147214,62,17,False,Supplier_18,USA,352.9387604178653,867.7344639936118
338,Product_338,Books,78,46.36590223869499,258.5604433159622,52,11,False,Supplier_78,Germany,457.652134072307,2411.0269164121396
339,Product_339,Clothing,35,24.560106610780227,362.8800603839616,47,12,False,Supplier_35,Germany,1377.5182621751399,1154.3250107066706
340,Product_340,Home,99,8.205854988187088,102.92334279821883,43,12,False,Supplier_99,USA,1154.267141527413,352.85176449204477
341,Product_341,Clothing,64,29.94346958074018,53.624277265648864,45,13,False,Supplier_64,Germany,79.08504931619655,1347.4561311333082
342,Product_342,Home,75,31.540785229801575,182.67700656551736,49,16,False,Supplier_75,USA,479.17710429388256,1545.4984762602771
343,Product_343,Clothing,97,15.178031033904352,18.45362589336098,66,9,False,Supplier_97,China,21.581158004880045,1001.7500482376872
344,Product_344,Electronics,100,33.66165186812078,89.50619340299313,50,12,False,Supplier_100,USA,165.8995873216782,1683.082593406039
345,Product_345,Home,66,58.41009997969246,22.203391593292615,46,17,False,Supplier_66,USA,-61.987067988221035,2686.8645990658533
346,Product_346,Clothing,53,27.928630284284846,11.486009824245405,51,7,False,Supplier_53,Germany,-58.8737087808117,1424.3601444985272
347,Product_347,Clothing,77,24.553180735894085,197.76270353384993,51,7,False,Supplier_77,Germany,705.4463723502118,1252.2122175305983
348,Product_348,Sports,17,21.79377829722181,68.27797131206665,56,12,False,Supplier_17,Germany,213.2911163034566,1220.4515846444212
349,Product_349,Sports,8,14.11047737845561,122.49786461478135,54,16,False,Supplier_8,China,768.1340916347419,761.9657784366029
350,Product_350,Home,48,5.597072578260573,200.8854810153859,39,17,False,Supplier_48,Germany,3489.1169572401004,218.28583055216234
351,Product_351,Sports,21,14.023185859309189,25.609789536205117,51,7,False,Supplier_21,USA,82.62461749520524,715.1824788247686
352,Product_352,Electronics,28,58.070633587040305,112.0760617743683,48,11,False,Supplier_28,USA,92.99955046362788,2787.3904121779346
353,Product_353,Electronics,12,6.2190174467158705,30.42117711200374,43,6,False,Supplier_12,USA,389.1637203569594,267.4177502087824
354,Product_354,Clothing,12,14.456578136142028,58.56199421013752,60,9,True,Supplier_12,USA,305.08890595437776,867.3946881685217
355,Product_355,Books,44,22.908297499656587,75.35214156011078,50,8,False,Supplier_44,China,228.92947003696094,1145.4148749828294
356,Product_356,Electronics,34,27.318193456259383,42.769001783059934,61,9,False,Supplier_34,USA,56.55867527089471,1666.4098008318224
357,Product_357,Sports,38,15.068815110160907,164.9711342686447,59,9,False,Supplier_38,China,994.7850448931756,889.0600914994935
358,Product_358,Books,100,13.113868826101305,104.01851915983549,52,15,True,Supplier_100,USA,693.1947508335702,681.9211789572679
359,Product_359,Home,90,8.321245441791845,17.11643169775771,51,6,True,Supplier_90,USA,105.69555143505016,424.3835175313841
360,Product_360,Home,29,7.996070262511716,28.566370749696134,37,15,False,Supplier_29,USA,257.25512422802177,295.85459971293346
361,Product_361,Books,65,18.183148586297403,30.943477520167438,57,7,False,Supplier_65,Germany,70.17667415139566,1036.439469418952
362,Product_362,Electronics,27,54.82291932038491,52.61305708248624,50,10,False,Supplier_27,USA,-4.030909454099376,2741.1459660192454
363,Product_363,Electronics,62,29.91815637320823,60.84288933848801,52,9,False,Supplier_62,USA,103.36443388929185,1555.744131406828
364,Product_364,Clothing,98,7.786316962996696,105.54201221322295,52,7,False,Supplier_98,China,1255.4805528055888,404.88848207582816
365,Product_365,Electronics,19,10.072795198173196,61.18988844653673,50,4,True,Supplier_19,USA,507.47674545824316,503.6397599086598
366,Product_366,Sports,66,11.672346346707933,69.7388123386298,47,5,False,Supplier_66,USA,497.4703822792144,548.6002782952728
367,Product_367,Books,54,44.94072087066247,6.449094645638045,48,10,True,Supplier_54,Germany,-85.64977481291794,2157.1546017917985
368,Product_368,Books,68,43.965016739840536,23.581755977753918,45,13,False,Supplier_68,USA,-46.36245422742115,1978.425753292824
369,Product_369,Clothing,85,4.50009484491134,340.1960350831587,52,4,True,Supplier_85,China,7459.752556501087,234.00493193538966
370,Product_370,Electronics,10,4.474723001713284,127.36780773337617,51,8,False,Supplier_10,China,2746.384182542909,228.21087308737748
371,Product_371,Electronics,37,12.71354951533723,60.865115034774576,60,4,False,Supplier_37,China,378.74210865619233,762.8129709202337
372,Product_372,Home,80,3.3701329658442933,186.00134173694227,41,4,False,Supplier_80,Germany,5419.109887414925,138.17545159961603
373,Product_373,Sports,67,10.450455204190908,62.23944204455989,60,11,False,Supplier_67,China,495.5668038230548,627.0273122514544
374,Product_374,Sports,75,9.515793716121065,189.3374614924043,59,6,False,Supplier_75,USA,1889.7180113482343,561.4318292511429
375,Product_375,Electronics,46,107.05074770493394,28.952056792026095,53,11,False,Supplier_46,Germany,-72.95482991690332,5673.689628361499
376,Product_376,Clothing,54,51.77291280983206,38.69701774921086,43,6,False,Supplier_54,Germany,-25.25624762247874,2226.2352508227787
377,Product_377,Clothing,27,20.358469868801595,52.42820790256639,60,15,False,Supplier_27,USA,157.52528672555187,1221.5081921280957
378,Product_378,Electronics,20,34.57408258837504,229.10616304131216,51,9,False,Supplier_20,China,562.6529061347974,1763.2782120071272
379,Product_379,Electronics,20,6.576993050178097,14.944181133979072,51,9,False,Supplier_20,China,127.21905010336603,335.42664555908294
380,Product_380,Home,61,8.981941265756552,66.82947642617117,62,6,True,Supplier_61,Germany,644.0426790693571,556.8803584769062
381,Product_381,Books,88,43.269002752315195,648.5365981189551,55,9,False,Supplier_88,China,1398.8480363907947,2379.795151377336
382,Product_382,Books,61,24.466841742247695,17.67054856181545,50,15,False,Supplier_61,Germany,-27.777566275327075,1223.3420871123847
383,Product_383,Sports,93,12.453330275306202,47.87384357343431,56,11,False,Supplier_93,Germany,284.42603315808384,697.3864954171473
384,Product_384,Electronics,35,35.45638433652604,123.77358228807007,40,10,False,Supplier_35,Germany,249.0868699789066,1418.2553734610417
385,Product_385,Electronics,52,3.5053402735182435,162.3879192586439,47,11,False,Supplier_52,Germany,4532.5864705756,164.75099285535745
386,Product_386,Electronics,83,35.78656928987117,65.44944485606567,42,10,False,Supplier_83,USA,82.88829064872144,1503.035910174589
387,Product_387,Clothing,78,10.275224832858864,41.94656535242506,56,12,False,Supplier_78,Germany,308.23014615004115,575.4125906400964
388,Product_388,Sports,52,117.56279029746464,17.340209426282424,45,9,False,Supplier_52,Germany,-85.25025700529295,5290.325563385909
389,Product_389,Books,23,17.332490199108957,489.2942313164151,48,13,False,Supplier_23,China,2722.98865134549,831.9595295572299
390,Product_390,Electronics,88,44.9884903475854,88.09927219215591,53,9,False,Supplier_88,China,95.82624691669463,2384.389988422026
391,Product_391,Clothing,87,24.461001755181307,35.77640063011066,43,9,False,Supplier_87,China,46.258934888194155,1051.8230754727963
392,Product_392,Home,58,143.53338053789736,32.30602193511233,51,7,False,Supplier_58,USA,-77.49232839493911,7320.2024074327655
393,Product_393,Clothing,50,17.459892899673,86.7799746605841,44,7,False,Supplier_50,Germany,397.02466767255703,768.235287585612
394,Product_394,Sports,79,35.4174025107421,91.28197467224469,38,11,False,Supplier_79,China,157.73198541185752,1345.8612954081998
395,Product_395,Clothing,9,29.048768364557205,14.585980169574187,42,10,False,Supplier_9,USA,-49.787956630303334,1220.0482713114027
396,Product_396,Books,94,10.864485486608338,323.6875318857297,57,16,False,Supplier_94,Germany,2879.3176334462396,619.2756727366752
397,Product_397,Sports,32,8.849941890209633,27.23038167021997,53,8,False,Supplier_32,Germany,207.6899487932677,469.0469201811106
398,Product_398,Books,18,22.875541543505918,13.701742234033626,59,7,False,Supplier_18,USA,-40.10309129523808,1349.6569510668492
399,Product_399,Books,63,17.964809405797833,61.58744517024011,52,13,False,Supplier_63,China,242.82270286910932,934.1700891014873
400,Product_400,Books,19,10.665851475199077,159.88647525894535,47,5,False,Supplier_19,USA,1399.0502692703312,501.2950193343566
401,Product_401,Home,87,164.698061110439,111.58047944836761,53,9,False,Supplier_87,China,-32.25149179288344,8728.997238853268
402,Product_402,Electronics,95,17.306661099857116,68.35140996702705,40,6,False,Supplier_95,USA,294.9427886329349,692.2664439942846
403,Product_403,Home,20,25.645770665435798,49.42119879800835,47,12,False,Supplier_20,China,92.70701373234999,1205.3512212754824
404,Product_404,Electronics,39,14.652634719594351,26.18518549197299,45,7,False,Supplier_39,USA,78.7063282001881,659.3685623817458
405,Product_405,Clothing,59,12.664363302133687,72.51259411817283,61,12,False,Supplier_59,Germany,472.571967403651,772.5261614301548
406,Product_406,Clothing,34,8.12064959668492,31.260749688126527,52,10,False,Supplier_34,USA,284.9538059232115,422.2737790276159
407,Product_407,Electronics,62,10.385059206901644,14.936209381990798,52,7,False,Supplier_62,USA,43.82401760468131,540.0230787588855
408,Product_408,Home,12,14.747040758081688,71.86209179598319,53,17,False,Supplier_12,USA,387.29838735002653,781.5931601783295
409,Product_409,Clothing,20,10.125608380030453,290.8213049593538,52,6,False,Supplier_20,China,2772.136606951011,526.5316357615835
410,Product_410,Clothing,98,7.91756901243354,55.8251905502419,46,13,False,Supplier_98,China,605.0799363109497,364.20817457194283
411,Product_411,Books,41,4.86603670773273,25.932662074084384,39,9,False,Supplier_41,USA,432.9319039635316,189.77543160157646
412,Product_412,Home,5,27.369892075201665,118.83168404263594,43,12,False,Supplier_5,China,334.16935556827684,1176.9053592336716
413,Product_413,Sports,66,27.650061440908946,50.3512082060608,44,13,False,Supplier_66,USA,82.10161418146053,1216.6027033999935
414,Product_414,Clothing,19,27.21359454544208,73.47354608019856,53,9,False,Supplier_19,USA,169.98839112381944,1442.3205109084304
415,Product_415,Sports,71,8.093650603147587,59.424097995193065,60,7,True,Supplier_71,Germany,634.2063663099477,485.61903618885526
416,Product_416,Books,4,181.02882041023713,85.28465365772897,49,6,False,Supplier_4,USA,-52.88890826087152,8870.412200101619
417,Product_417,Electronics,46,2.2639377628020676,42.99482481518354,44,14,False,Supplier_46,Germany,1799.1169069051175,99.61326156329098
418,Product_418,Clothing,75,55.35263132311106,14.452914355834162,48,17,False,Supplier_75,USA,-73.88938156983384,2656.926303509331
419,Product_419,Home,50,20.7253983514672,16.68263531142377,47,10,False,Supplier_50,Germany,-19.506322491298373,974.0937225189583
420,Product_420,Home,25,80.6368785951554,49.680363260212296,35,9,False,Supplier_25,USA,-38.39002187865311,2822.290750830439
421,Product_421,Clothing,48,6.8695463881523136,21.61484789200548,47,9,False,Supplier_48,Germany,214.64738238443098,322.86868024315874
422,Product_422,Sports,83,112.17504067196877,58.36342718932683,62,14,False,Supplier_83,USA,-47.97111118506493,6954.852521662064
423,Product_423,Home,94,92.7580840028017,376.7328732682054,55,9,False,Supplier_94,Germany,306.1455961690913,5101.694620154093
424,Product_424,Electronics,70,54.8802955829791,53.9306132384046,40,8,False,Supplier_70,USA,-1.7304614242439416,2195.211823319164
425,Product_425,Electronics,2,25.139445294125558,42.11396932139086,50,19,False,Supplier_2,USA,67.52147403678718,1256.9722647062779
426,Product_426,Books,7,28.099466444487827,47.30017138203677,41,9,False,Supplier_7,USA,68.33120826504333,1152.078124224001
427,Product_427,Books,45,22.79692665083357,799.835986738682,48,8,False,Supplier_45,China,3408.5255086761263,1094.2524792400113
428,Product_428,Sports,85,61.05898254815946,19.330806072390164,60,12,False,Supplier_85,China,-68.34076614830055,3663.5389528895676
429,Product_429,Sports,48,18.691136301627818,40.48572026058767,49,9,False,Supplier_48,Germany,116.60384691037619,915.8656787797631
430,Product_430,Clothing,53,27.890532567002005,420.19466928750853,53,10,True,Supplier_53,Germany,1406.5853198681887,1478.1982260511063
431,Product_431,Books,39,4.438064291752415,16.78014373246547,53,6,False,Supplier_39,USA,278.09600378365985,235.217407462878
432,Product_432,Books,35,15.335719594567413,41.92489557973271,49,12,False,Supplier_35,Germany,173.38068697203067,751.4502601338032
433,Product_433,Electronics,10,22.829622433565866,122.62987662467357,48,9,True,Supplier_10,China,437.15245173907783,1095.8218768111615
434,Product_434,Sports,9,35.96764477364422,149.77317779945687,54,14,False,Supplier_9,USA,316.4108568743573,1942.2528177767877
435,Product_435,Home,10,11.174392283144806,178.2843458244684,44,11,False,Supplier_10,China,1495.4724096574662,491.6732604583715
436,Product_436,Home,55,32.42992016842315,224.388185518002,40,10,False,Supplier_55,USA,591.9171689373679,1297.1968067369262
437,Product_437,Sports,46,12.61856024562929,156.20541587043363,39,14,False,Supplier_46,Germany,1137.9020492812463,492.1238495795423
438,Product_438,Clothing,2,11.073503535440326,110.02013625336757,52,8,False,Supplier_2,USA,893.5440567770835,575.822183842897
439,Product_439,Sports,65,9.730698540106037,51.656442271742335,59,14,False,Supplier_65,Germany,430.86057551608656,574.1112138662562
440,Product_440,Clothing,58,47.05976357580039,55.39822921506232,67,15,False,Supplier_58,USA,17.718885531226583,3153.004159578626
441,Product_441,Sports,59,24.91726657227095,171.11798830590246,60,11,False,Supplier_59,Germany,586.7446226879886,1495.035994336257
442,Product_442,Clothing,50,26.014791806429137,51.149342343565,46,8,False,Supplier_50,Germany,96.61638164993605,1196.6804230957403
443,Product_443,Sports,74,44.69923645938315,75.08334978527708,40,12,False,Supplier_74,Germany,67.97456899180607,1787.969458375326
444,Product_444,Electronics,71,19.208905249016176,67.61588576354414,55,5,False,Supplier_71,Germany,252.00280748434233,1056.4897886958897
445,Product_445,Clothing,90,73.07678957205542,126.24923331903351,51,10,False,Supplier_90,USA,72.76242437354041,3726.916268174826
446,Product_446,Home,51,3.792100099039924,171.35477792757843,53,13,False,Supplier_51,USA,4418.7303460412795,200.98130524911596
447,Product_447,Books,67,12.531953636239798,49.29368960669215,59,11,False,Supplier_67,China,293.3440151274185,739.3852645381481
448,Product_448,Home,91,1.7502781729045847,57.390439489616426,55,17,False,Supplier_91,China,3178.9324793085348,96.26529950975215
449,Product_449,Electronics,93,13.110374544136585,123.01940911309158,56,13,False,Supplier_93,Germany,838.3363434731933,734.1809744716487
450,Product_450,Sports,83,41.371787485717604,36.43805889971132,51,14,False,Supplier_83,USA,-11.925345472949427,2109.9611617715977
